Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020803605410000 "dinsdag 12 juli 2022" 08:19:20.541 
"Endtime of export" 133020809192010000 "dinsdag 12 juli 2022" 08:28:39.201 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
3320 0.3319702 3.69293213 9.643372 1 -185 -190 972 0 0
3330 1.12986755 3.029663 3.10968018 1 -187 -185 968 0 0
3340 3.80812073 3.02233887 0.883453369 1 -185 -185 970 0 0
3350 2.839508 1.9822998 4.99673462 1 -185 -188 971 0 0
3360 2.39393616 1.91705322 2.70344543 1 -185 -189 971 0 0
3370 0.858612061 0.024597168 4.179184 1 -184 -191 969 0 0
3380 0.463684082 1.69995117 1.78953552 1 -184 -193 967 0 0
3390 1.58314514 4.14801025 3.37428284 1 -185 -189 969 0 0
3400 1.28865051 0.96698 2.10771179 1 -185 -188 970 0 0
3410 0.0536346436 3.82965088 1.92271423 1 -184 -191 971 0 0
3420 0.752838135 2.23052979 2.77362061 1 -183 -190 973 0 0
3430 1.10198975 3.647644 0.323394775 1 -183 -188 975 0 0
3440 3.551468 3.62719727 1.64004517 1 -187 -186 971 0 0
3450 3.39393616 6.00982666 1.33992 1 -187 -185 970 0 0
3460 0.6787262 0.6646118 3.01593018 1 -184 -188 971 0 0
3470 0.0333557129 8.274048 0.277740479 1 -183 -190 975 0 0
3480 0.636276245 5.79260254 0.1436615 1 -183 -190 973 0 0
3490 1.00192261 7.868286 0.128540039 1 -184 -190 972 0 0
3500 0.592865 3.40350342 0.0508117676 1 -184 -190 972 0 0
3510 0.32711792 7.741272 1.03764343 1 -183 -189 973 0 0
3520 1.688858 1.31134033 2.945221 1 -184 -185 975 0 0
3530 1.20953369 1.85870361 3.568756 1 -184 -185 972 0 0
3540 0.111923218 0.005859375 1.86911011 1 -183 -185 970 0 0
3550 1.7119751 4.651001 2.30195618 1 -181 -185 971 0 0
3560 3.16568 3.42633057 1.18145752 1 -182 -185 975 0 0
3570 2.09916687 2.44818115 0.5126648 1 -182 -183 972 0 0
3580 2.04838562 2.83990479 2.368332 1 -182 -184 969 0 0
3590 0.6817932 0.08087158 2.63554382 1 -184 -188 968 0 0
3600 0.723724365 3.60900879 4.66183472 1 -184 -186 968 0 0
3610 1.47463989 3.43304443 1.82775879 1 -185 -184 971 0 0
3620 1.45280457 2.612976 0.14251709 1 -185 -185 973 0 0
